,board_PMMY8,board_J8KGR,board_9DLD4,board_DVO7K,board_0SPP5,board_S6PSU,board_7H31Q,board_BKNKC,board_1PAIL,board_6GFZE,board_S9H7R,board_8PLUM,board_2BVVC,board_3L1VZ,board_KEKWR,board_4VRAT,board_G6I4H,board_06W2Y,board_0FXIN,board_9FU2B,board_Y0TI1,board_MYBTE,board_C4ZUT,board_ZT4LG,board_WWZBL,board_4M4SX,board_J2S4U,board_PVWQM,board_FQ2QX,board_N9AIT,board_GJ2C2,board_4OUHC,board_MX1I3,board_33MVH,board_7AX3T,board_FA8OY,board_PLSEO,board_58MY8,board_175XC,board_J2PAI,board_IRPBX,board_9MY01,board_J239W,board_RA8BI,board_QG30R,board_DKBWB,board_2YRW7,board_Z3J4L,board_HUY4G,board_MLTCS,board_KJ2JD,board_QNKZQ,board_6OTTK,board_XNF52,board_7CEMF,board_AIDEH,board_YOTR2,board_WC2F5,board_YZPKF,board_MUY7A,board_L5QQO,board_FQT0S,board_VMLZR,board_YV8SU,board_UJ336,board_5VVIZ,board_IEZ7V,board_IZLVC,board_IMV22,board_ABDT7,board_MJUKQ,board_6V1X7,board_KY5LZ,board_O8XEE,board_2ORE6,board_US5RO,board_3KLQX,board_EHEGG,board_4YA7I,board_IV8Q7,board_A4OT3,board_KAXVZ,board_52H1V,board_MK8V8,board_UAC99,board_3DIVI,board_E8NFP,board_2G1WV,board_AL5JB,board_UEZST,board_IDSDL,board_623VM,board_2GIDI,board_V48AM,board_GOWER,board_D1W3J,board_GY15A,board_K9VSP,board_ET2E2,board_2OHWK
403.03030303030306,-50.28838111208519,-49.391315819107916,-51.20490952660252,-49.86084502788062,-50.86337144938065,-52.17518012703086,-50.51829526307825,-51.61837483109921,-48.309532411522945,-49.46680196955984,-51.130791243747325,-51.117674094933406,-49.5666086622781,-51.6023356260904,-50.68599614511232,-49.63242374672417,-50.03660993911604,-50.29181921560617,-50.55284116996888,-50.107092779957796,-48.95816045224822,-49.35324331248002,-51.99424419564192,-49.65796496988984,-50.38513939334821,-49.16638208391639,-49.318082818304724,-51.22264578709476,-49.41475016384527,-50.806646910800296,-50.432507342249146,-50.691582060196524,-49.50128354927711,-51.02268584639748,-50.91738096751009,-50.41382436851718,-50.32477631502151,-50.121474707303925,-50.83224913685634,-50.53793666468901,-51.95343463560057,-52.11719950621811,-49.10033598438702,-51.14154577222208,-48.51555567270062,-51.77761766947961,-50.12463177926946,-51.63771306122585,-51.44723953360607,-48.738940925884165,-49.8367850897252,-50.595378715686635,-49.35030202895062,-49.93649778310631,-51.1511128262761,-48.729188124552294,-51.98263539163317,-50.10897974063722,-50.185662655120815,-49.87174202181402,-49.09138977712528,-49.24952237908209,-49.507984810040895,-49.1829782560309,-48.32625731921064,-51.75448244323728,-51.17696862043465,-50.21105899611669,-48.320178308610124,-48.50496015755631,-50.59962384622828,-49.675172776876146,-51.14527594630143,-51.060015564693856,-50.04068182123883,-49.16754107773727,-49.04435416747895,-49.84017751993468,-49.661246617981426,-49.81463736858458,-51.06767667822646,-50.08108240280088,-49.18101556206089,-50.512551409729475,-50.92497534086324,-49.621796799786054,-48.514663719057594,-49.93819556729928,-49.1608719615386,-47.65405938449965,-50.447606758273736,-50.19221609252894,-50.779103938093456,-49.58096554054511,-48.399832352418855,-50.502747862594326,-50.66948486099489,-50.43831755375844,-50.25057050155059,-50.731316393081826
407.0707070707071,-51.4197168342022,-49.76680138664798,-50.355242846718255,-50.67015001629407,-49.60051561896575,-48.998779819969776,-48.772132789673805,-50.66388934485774,-47.75894232686879,-50.193104324015906,-49.671446973952676,-50.417474779677335,-50.562386079615436,-50.995924921978016,-51.3487049130632,-48.81140763337707,-49.77700804816251,-50.82768973543526,-49.58539311672857,-49.528060908610286,-50.02438758527349,-48.97142940311269,-50.383057152796354,-48.8319050586252,-49.00970229734179,-50.46915744274541,-47.3446932056702,-50.820968737351606,-50.58527672263959,-50.92148182499582,-51.307994451960546,-50.59120621114168,-49.06414801289517,-52.58178765486077,-47.6413981594831,-49.377374687217866,-50.56949519707904,-50.08676066022297,-50.72086463477354,-50.213351473892175,-50.07557726923422,-49.64107738726983,-51.06678746504327,-48.90494259572325,-49.0716759351625,-49.40106566200866,-53.790533308302514,-49.84396816503755,-48.92218534312897,-50.20646396979509,-49.83202577092619,-49.422183625479505,-51.286583546374146,-49.44097377411603,-49.89100804981061,-49.99280634560711,-48.84117618030086,-52.0483091904448,-50.54038909654167,-51.04915625407104,-49.598275906741115,-48.96670027192438,-49.25589728733972,-49.50555719308864,-50.0818063828716,-49.11646133433959,-49.95697779349068,-50.31161218079732,-51.292322569124515,-50.37002223190362,-51.51258769701466,-50.83177497091014,-51.45168846930315,-51.89388558575667,-48.783591354015584,-49.16626651679104,-49.65982269836021,-47.64593029995115,-49.79107728986195,-50.58443658650228,-50.83597939702109,-50.41171791405358,-49.265896872990844,-51.02637317803398,-52.093781258318344,-50.416141897194215,-50.90219964881717,-50.81958191359976,-50.838937570469895,-51.29567601537927,-48.74747292165148,-50.285057812077504,-49.837298153431874,-48.54378475527811,-49.271056588637975,-51.14500992884618,-50.06222142813533,-50.49138055928348,-50.765901352327,-51.90267938535103
411.11111111111114,-49.02629193375841,-50.699899102601336,-49.30993838914102,-50.719048575699446,-50.99813602519919,-50.17400112673819,-49.93960423038068,-50.00549130559399,-50.09561913996802,-51.29972915035803,-48.81610160763326,-51.884415221094564,-50.295462755286835,-48.16387127612403,-49.04218862484531,-50.44913298842144,-49.48976898194172,-48.34727896385637,-49.85351610975159,-51.670508381134525,-49.11561190795314,-49.97743175568457,-52.30806522560775,-49.00775563417999,-49.77899381785474,-51.3677141116703,-49.402673990993065,-49.78774762660678,-49.284094084824865,-48.988236521939456,-48.90558070846727,-49.890090607215036,-49.937154296622474,-49.98067966371467,-48.55476740541655,-50.35177311322945,-49.77722512715461,-51.19275360235695,-50.707269579283725,-51.26910404250263,-50.24996164062361,-49.929275464878415,-49.376438999893246,-49.891056312417,-50.53472363052905,-49.08945151994336,-48.45185123630673,-50.79519831244813,-49.888924158214344,-48.73476205547088,-49.86405233530139,-49.98965118228532,-50.08770345229068,-50.314796330684956,-51.09642449155301,-50.945521499740465,-47.98976472606354,-50.64590545737282,-49.79205966728829,-50.997356155529744,-50.37168699842248,-50.860135421223276,-48.929979989197165,-51.80707214454142,-49.44393774144137,-50.13404172019857,-50.30507652437267,-48.88757618890125,-50.45707761208794,-50.306168691892296,-47.877720885875256,-50.27889091064393,-49.86843883334678,-50.593898534282594,-49.30964090440225,-49.8399676825455,-51.821300223459716,-50.512770370887765,-50.44958002921285,-50.36851119176845,-47.476625354292835,-48.965592207723404,-49.429689947696495,-50.489638518666574,-48.87000217983338,-50.89285504421982,-49.98481237683916,-51.144947793202434,-48.198209738017624,-49.96167628787513,-51.072146634825124,-49.23381653009589,-49.45151380322069,-51.39237606911431,-48.87961059687929,-49.97175318187483,-51.27685901822457,-49.29716152516131,-49.93900024885869,-49.41895108391403
415.1515151515152,-49.826550228042066,-50.51541981362567,-48.35999539582903,-47.522472556134844,-50.96678299658586,-50.860413253076814,-50.64608962610873,-49.85247297347758,-50.14775206585728,-48.83099075056935,-51.38566424267053,-48.874034938331185,-50.77570584849133,-50.47526958610012,-51.25188520415799,-48.98077569394893,-49.7316102758125,-51.386710458282465,-51.24173434558684,-49.12670135394122,-49.22521414093651,-51.02316493124747,-52.552742856307816,-50.35809761779279,-50.06353989780554,-49.78644232525017,-50.30406177027345,-49.2487897104365,-49.506238473671395,-50.30461945679526,-50.43023384166595,-49.84289845881082,-51.28521250041253,-50.49833991694499,-49.837322508602334,-50.33523838334342,-50.084195617352826,-48.714950175106104,-51.34515195254328,-50.26128343511252,-50.26430688783987,-50.18656738777082,-52.66505588613851,-50.352873362821015,-50.24237608256612,-49.6798712805233,-50.307309037177426,-48.96240526736322,-50.95501240260845,-50.39058023821632,-48.8774226949193,-48.85827076223155,-50.58006456231343,-50.28371795180856,-49.93843337991423,-50.25012971303599,-48.78029344862764,-51.046163276534045,-48.52532420879197,-50.94417938895672,-50.39546905648523,-51.564635615158814,-50.34388691513064,-52.08141795368013,-50.61181584223548,-50.31540511805247,-51.728279011612976,-49.574623596723505,-51.195946275777224,-51.3531746345616,-49.15208066760157,-50.52219973030453,-50.10579170655578,-51.721205479613666,-50.28582091596048,-47.659145051498335,-51.229407647312904,-49.863898175863554,-49.477982581364515,-47.49624182635174,-49.57541704466663,-50.01758409231496,-49.62588479983372,-48.370944704759864,-49.878023843616575,-49.425309388649815,-50.43360985975447,-51.0086629220222,-49.13011814959643,-50.00671124496269,-51.25965120316637,-48.829092935828704,-49.568402270557776,-50.79193808254403,-51.97173344722676,-52.26553460698041,-50.826195242780145,-51.61306299569974,-49.837618716386665,-51.52178619580771
419.1919191919192,-50.47052915520117,-49.31542081927901,-49.00467138987664,-51.87706793488766,-50.657822478618634,-49.929719104922505,-50.50312106182207,-50.93087064806941,-49.16961558641924,-49.17108671888289,-51.14535547515204,-48.34657347244283,-49.8796872892508,-50.29219638756617,-51.45547143876095,-49.24971812484182,-50.12469306946401,-50.435323098279305,-52.09423982329778,-50.5441659325279,-49.000417767067844,-50.2665119651756,-48.73402688642299,-50.254019365471194,-50.48978895372734,-49.801120981670344,-50.576824528813184,-49.27320642621246,-49.94308335012072,-50.483689144815635,-50.37904732909633,-49.19236683241538,-51.295573835337265,-49.90100652033155,-50.96390127870013,-50.581173550794425,-50.429791481960216,-50.006871226889714,-49.87606569072759,-48.66114583928872,-49.72080803421218,-49.55236836063948,-49.013077759334436,-51.00859898821999,-47.90308680634954,-48.90957456731441,-47.34598990236793,-49.19677315552061,-51.33941930519625,-49.10530386583632,-50.2686618126854,-49.13162659912912,-50.473760302962305,-48.53727146666578,-50.95037854364053,-49.129205190976194,-49.73822083948344,-48.266527857929646,-49.83206140540066,-50.93912432856691,-50.52187728326614,-50.39537375124577,-50.70238542901136,-49.789578948646955,-49.40075852062486,-50.391737795591176,-47.27090532668444,-49.613606337546905,-50.2054980945932,-50.465858193076514,-50.686993212186294,-50.32341705296349,-49.729156213958106,-50.91826437877971,-48.479038157744625,-51.32529293614586,-50.38086128418288,-48.53652485584886,-50.09687100253263,-49.95739098279636,-48.71688515396531,-51.01735540276444,-49.23757252228119,-49.37827743622157,-49.71708306651261,-48.911104071807955,-49.812606304485975,-50.165603908745936,-50.09889504140064,-48.35656612230917,-49.530692221219866,-49.23287179564771,-50.83195014965129,-49.580637953256094,-50.28413492556546,-52.248122037789415,-49.71334358024607,-50.21779927260674,-48.71713021213544,-49.503171300084524
423.23232323232327,-50.924903368454274,-50.18402875337969,-49.870838053180066,-49.64581265996154,-50.510830947002475,-50.142827194045545,-51.51968825503266,-50.7717184327337,-49.90729382362973,-50.425857974391164,-47.57914142058168,-50.60164509012821,-49.956223649211374,-50.01297492570948,-51.98925178792486,-49.956638483940864,-50.40543319423063,-50.30137654551507,-49.36519090632097,-50.82775611786514,-49.12177548003142,-49.07288499861316,-50.18268443600767,-50.94732030098912,-49.606511948238825,-49.96593544778649,-50.1061407126691,-49.18323952675292,-50.28337416225067,-49.77841061951504,-49.75057729106304,-49.84838663259657,-50.75670904017584,-52.454506116565156,-48.79251485606475,-49.10569015704994,-50.258853449189495,-48.40362916453946,-49.36989514082203,-49.93123341966721,-48.99726358559713,-49.83856361148951,-48.46910255913844,-50.457496540081976,-50.474064340909365,-50.51851971488038,-50.76629268431697,-51.231893381607556,-52.12223245413938,-50.20316960018789,-50.57117787336568,-48.51724735684932,-50.01020890384524,-49.30304733250898,-50.993096057443466,-50.427287334471714,-49.494745429520094,-51.654904261075856,-51.01295139724785,-50.506612996893274,-49.101254725975906,-50.04553188458963,-49.56902617843817,-50.63676427301069,-50.83104323726306,-52.11433234514056,-50.361833006475436,-49.75254836676201,-50.684354206125086,-49.136364060451484,-49.84591725385317,-50.087625381844624,-49.749918638777395,-48.00024241855637,-49.94004464077056,-50.00602654121445,-50.28028439409414,-49.81603974689629,-51.622981608083784,-48.526267668059205,-49.90371184438425,-49.56203452222285,-49.05612031134564,-51.579695527420384,-49.11689032833373,-49.34245038517594,-49.47307115717306,-52.24662810696915,-49.99319026867918,-50.221252133382826,-50.538862785862115,-47.422567248991065,-48.904656802924244,-50.002860290797024,-49.28074713713471,-49.51231629032635,-51.39561767514029,-50.225481870781785,-50.010892008635494,-49.348212605674675
427.2727272727273,-50.47335275487462,-49.3898125468527,-50.97579502819896,-50.18288058816125,-50.0234149895355,-49.601704992164926,-48.934144235165945,-51.19911205555315,-50.098899647671885,-50.63444628621944,-50.965209423807906,-51.362421183294934,-49.10667306175515,-49.22862936607013,-48.623098665211465,-50.77893970804701,-47.90826803435059,-47.919898335445474,-48.681329283738066,-50.02482093671321,-50.28693510711223,-50.23205397741693,-51.16714776121671,-51.16181638479939,-52.850289712737975,-50.845520660971864,-49.1351143681385,-50.79070556158056,-49.386634708489545,-51.00713243993365,-50.22690365111157,-49.292334103712165,-48.65447109318218,-50.33374635233455,-49.91983552165341,-50.33931981193879,-51.11093417001413,-49.10174740670861,-48.234834907798565,-49.393809122841944,-50.04674638685365,-48.5281074370356,-49.88598032776298,-51.28913267688334,-50.16812183663929,-51.40260658908993,-49.09460695714393,-49.939619317228086,-50.1213911357782,-51.27717549388278,-48.729204685597594,-49.26153898379753,-49.930845936023985,-49.91944530152075,-52.20046874444729,-50.04950337901435,-50.45720107527316,-48.551806196014724,-49.41022582246167,-49.835649490142224,-51.972554937377836,-49.779137931366044,-51.30070810687346,-49.92852783756419,-49.898468060583305,-49.78558743918909,-49.534183541233375,-48.50769329149649,-50.221985426499955,-49.55487059688172,-50.51570994010067,-49.05692418401871,-48.74804314045913,-47.399175614248165,-49.97174578649816,-50.661874384440466,-51.3991920506431,-49.38191236612032,-48.82189573325613,-50.268356421662276,-50.60809602517549,-50.02007238295422,-51.3312988911971,-49.09415663551736,-51.42360067974674,-48.280882570202884,-48.8507854651861,-50.34686125017592,-49.056447362134534,-47.28921803634034,-48.577931160250564,-49.034429774278884,-48.89891477860199,-49.189539034399196,-51.0851945139558,-50.934272284836204,-49.418221573484956,-51.176260822100744,-48.90149395584662,-49.81277882698883
431.31313131313135,-50.366808981699116,-49.172307469700414,-50.242346870735496,-49.217830821563076,-51.06550594117216,-48.96241314984169,-50.38929813132966,-48.31602270046469,-49.05394897017193,-49.285684856472656,-51.05143182646865,-48.25163537153317,-50.7034856456304,-49.13184467816785,-51.936215080894065,-48.97565064234143,-50.613825795795,-50.888640580861846,-49.1562229053309,-50.43019896156808,-48.50715078170971,-50.66993268246093,-50.32316927588542,-52.278179243859014,-50.13458619609128,-50.43441712657827,-49.56883436942098,-50.13063863056772,-51.02030112193463,-50.50280245753362,-49.201713355473224,-49.73905790769902,-49.263098000846675,-49.489843025103184,-49.5575128289785,-50.08179798789598,-50.00595066836509,-49.473475112897106,-50.655399427300964,-51.0476516852776,-47.04454032652981,-50.78685589124532,-51.419468846967916,-50.334324904137496,-49.17845031449305,-51.13526654296737,-50.76063832791232,-50.1390849790052,-50.257311324909296,-50.80784984490422,-48.3875079817074,-49.25980245661384,-50.50703131763485,-49.70865055517981,-50.506596187476134,-51.804838563229595,-49.6619730528945,-50.19623975499227,-49.05739479931298,-50.39229157065043,-48.60715119466492,-51.9321706151883,-50.89906646078057,-50.86105466140563,-49.8180040858154,-49.527585653880415,-49.24048527721721,-48.39648366363551,-48.36291146015868,-50.3555024378793,-49.51867442700089,-51.32762899015684,-49.87059268945471,-50.5349972778775,-49.07877145957884,-49.803888970719534,-51.511165948100505,-49.94246995353629,-50.337906895870404,-50.70714159177441,-49.180382356118415,-50.142210850009306,-52.81564841927325,-48.940875064477005,-50.10207429128435,-49.97756945287648,-51.244494212071,-48.095830872305434,-50.386880539463256,-49.76776817380477,-47.26874546052677,-49.67205041884952,-49.092295109007594,-50.68487117546791,-48.287346815030865,-47.90629051189228,-50.357968457441274,-50.553965187558084,-51.512375578111836,-51.44209503826539
435.3535353535354,-50.696264007354635,-49.06400427450854,-49.522222343072755,-48.13470393574795,-48.8952768949365,-50.664669573480815,-50.431672028136106,-48.48121779929296,-49.73079791868736,-48.37654181817776,-50.86129682666792,-50.790100814401285,-49.79351458551623,-50.026179819743845,-49.607902177156696,-49.45159737470408,-48.7622843756032,-49.040735229438646,-49.40488610955326,-49.39335617986547,-51.27574497215268,-49.87321159042452,-48.889421866823554,-50.41287092995611,-49.713367465847014,-48.77928747839226,-50.964306521603255,-50.52911239614558,-49.358837786005545,-48.76160599982668,-50.08373871526838,-49.57768810075394,-52.01951478070975,-49.129351426899404,-49.65113443565188,-50.80340057367502,-49.4714130386831,-51.14187705337014,-49.975094189204874,-49.85917899879587,-50.35206732212429,-49.3633011629199,-49.965888504910595,-50.78006813729407,-49.696956197436755,-50.492389606559556,-50.307496175848165,-49.969070163016355,-50.12834703166432,-48.05441776641672,-48.89520568967839,-50.34765239055793,-50.12218223951478,-49.92647879166113,-49.40938050064738,-50.042806080378696,-49.78649235214097,-49.919642389769436,-50.2571313964516,-51.390040047065824,-49.96685828422341,-50.12512748729165,-51.40961111474631,-50.277682797413895,-49.98952530698413,-50.157229742980554,-49.26141389326668,-49.64834870827208,-50.964840058312454,-50.63460695464678,-50.54434657329432,-49.61233279598284,-49.675993993281814,-48.660777587276655,-50.56608639870136,-50.45588481992091,-49.78109464169857,-51.63238706475391,-49.49689313586711,-51.64358085856715,-49.05959337255066,-47.61605323334875,-48.73284970732189,-48.661741544011065,-50.21843940717033,-49.49926121308953,-49.491061784519964,-48.84268860183522,-48.77843244250789,-50.24221041575934,-50.47218388179001,-50.34718905377134,-49.988007463005,-52.13412087028342,-49.386816327828434,-50.226520585418754,-50.35187162825029,-50.226946467537246,-48.30747746432544,-48.77411787056164
439.39393939393943,-49.21315645763662,-49.586382057669965,-49.702166497154025,-49.1366753045185,-50.109337458524244,-49.71974513199089,-48.900154367816846,-49.47354845221605,-51.12121950040271,-48.552713760505064,-51.192729328991746,-50.065733642675184,-49.795003150706364,-49.00543134298814,-50.66188453105743,-49.80317331536397,-49.24563541592432,-50.51012369941112,-49.279586464491935,-49.15160155811174,-49.93019462972951,-50.77158503793052,-49.60858838686623,-49.805789572867035,-49.71282975335771,-51.34473064271855,-50.07788256591764,-50.79376157970417,-49.86578838015152,-49.29852397176304,-50.28071250225422,-50.59300690483594,-49.49196303495915,-50.318239602737314,-50.1866696470813,-50.860610860456525,-48.91954285370438,-50.07397804783992,-49.249842662105614,-50.674274822558,-51.43762376470604,-49.50227028950321,-50.401255233773725,-50.917108512485505,-49.31978113382017,-47.02088856226682,-50.163028244590066,-50.673253466016,-49.09875366259971,-48.8567936555574,-49.13796747366073,-49.91070514427747,-51.12896744741987,-50.150533772642014,-51.26125132028675,-49.8024726733406,-48.473706910557034,-49.43124024815639,-49.47895643192862,-51.853143435742346,-50.63065612098503,-49.829012218081594,-48.47067567259998,-52.15276441266777,-48.52023491378209,-50.13751394892913,-49.980243954309,-46.71135672781767,-48.93813246410508,-49.639036327212985,-51.34322152715681,-49.77979437390872,-47.496210863069436,-49.46684690212479,-50.846719692689945,-51.16332676090262,-50.83399679792645,-49.67695603381408,-51.46930700783098,-47.357102774879664,-50.99340937570882,-49.01595704596319,-50.99302793344311,-49.92231609945567,-50.39394801310298,-51.26052991966603,-50.795059254184004,-49.748464391040336,-52.0651606057749,-49.269567969186376,-50.28323546224291,-52.11219639697872,-49.26473379995819,-48.57190829702196,-50.878109151128065,-49.437998428167795,-51.06936745197453,-50.37725359544808,-50.91454780406707,-49.17057814766008
443.4343434343435,-50.36614349890207,-50.374407665431946,-49.795894605983214,-50.43401283464086,-49.658395405811866,-51.3386864822583,-51.1879755236931,-50.90622616685814,-49.709731767063175,-50.82268085050373,-49.91068531327024,-50.98106171327686,-49.59793145463108,-49.83813711675719,-51.40972393208463,-50.403014960210726,-49.63280135437289,-50.69636695160044,-50.790128983248,-48.2192423947044,-50.09722856913228,-50.0601311014198,-48.76715585792441,-50.01005031183036,-49.47704502066542,-50.2822301819558,-48.43839908773799,-48.74895184913194,-49.538994264857244,-48.74236481702121,-48.25260176914943,-48.796080032393796,-49.63363214320965,-50.85594989479527,-49.897636670905975,-50.62055784683255,-48.61444122839918,-49.328910190497645,-49.1371561258089,-50.473899039623944,-47.86740783877209,-49.89804206251506,-50.875564390677845,-50.570475558971566,-51.30197881814908,-50.39415101131147,-48.183867036855325,-50.10405812414645,-50.63040219399125,-49.4307302736731,-52.085878829426726,-50.046501710562204,-48.332996544734925,-48.91989709436183,-48.733530796037854,-50.95792589648525,-51.91209305413154,-52.49747861633548,-49.175093471264496,-49.06315853608615,-49.45157958964861,-50.54439601778931,-50.522589274875436,-48.746769046258684,-50.645344911393224,-51.02183135521874,-50.58989969091539,-49.46353744364505,-51.483713531656726,-49.03560235547697,-49.9019792726061,-49.46092158061066,-48.81497649643567,-49.65799837949254,-50.27981004652068,-51.86462270877979,-48.91782992075775,-49.19361275464513,-49.321924703477784,-51.57877043417514,-50.11219887965653,-48.115503986142315,-49.14531785050242,-50.448884676102,-50.80050251296482,-49.658809108643325,-50.7572020600814,-51.45062331616408,-49.86073357185337,-50.70414508408842,-51.40592121216591,-49.88518182446754,-49.73765268322175,-48.945685628777696,-49.53437872377193,-51.25220273783516,-50.54708530363298,-48.440626119699544,-49.72777423352747,-49.78555235829423
447.4747474747475,-51.867870722504875,-50.25040678941016,-51.603536030374656,-49.090179935767594,-47.450167867239124,-48.18147744369027,-49.651103750373544,-48.25158209531939,-49.41989315471796,-50.33958712322287,-49.62503845184301,-50.98112939662215,-51.169121715471,-50.13954950477424,-51.20399655012597,-50.48144356677885,-49.8702351735338,-50.845350541438805,-46.88073940723079,-48.797990204298856,-52.04726512129786,-50.439768769427445,-49.63830587119058,-49.77171039522365,-50.35211009705954,-49.39545345546259,-51.21695013815511,-52.09469674412836,-49.684637437632794,-48.03356186243446,-51.182342162217346,-48.86831291047305,-48.4887776279473,-50.666334692479616,-49.00491394540783,-48.588449483108654,-49.11420962755288,-49.77404838843752,-49.89601514634254,-49.21073171272811,-49.141473299367746,-50.207254182546876,-50.42196151151679,-50.12136693500721,-49.776422705240265,-50.675181017154266,-50.54468291373952,-49.884002504186334,-50.38937858656602,-50.74880862130157,-49.505806982451766,-49.2325377047902,-48.67149278912554,-49.42216343174376,-49.8963091881261,-50.29086612659149,-50.75195665167891,-48.865831448097865,-49.022368592872255,-49.55823143725155,-49.52537283232947,-49.34113895759948,-50.141586367973304,-49.79959377494492,-50.03392388229139,-49.93693257936875,-48.39113215175241,-48.996335601076495,-51.44606408493684,-49.84709286062223,-49.26375357549204,-52.02508413618386,-49.78954546526351,-51.117832796752886,-49.634841151284775,-50.940836508323045,-50.03466951148871,-49.39437140331183,-50.12765182620829,-50.779260490797505,-50.0123845467624,-49.73008548583954,-50.1212035420719,-49.91461442934804,-50.551469879727634,-50.14431697274794,-49.969499294018256,-50.13554791322029,-49.69963073081954,-51.14276333852269,-50.45780013057106,-50.70698924000274,-49.849706773883824,-49.00557661236878,-47.90292298794086,-50.91783760225265,-50.619954530350014,-49.26507181744514,-49.76885025196917,-48.91380588672017
451.51515151515156,-50.80653384665609,-48.973829910904904,-50.240712874791406,-50.51131506219197,-50.489169516340866,-49.85254317996961,-49.04379291697646,-52.13753611478733,-48.795519905390826,-49.5884234352502,-50.67063388871535,-51.018206405619694,-49.404444812067496,-49.6156776347054,-49.027271798464696,-49.397712685436076,-49.44695239750527,-49.126546527408074,-50.528518212182135,-49.409735294318864,-48.10548274278529,-50.41052908160377,-50.76922096123383,-50.348157586766206,-50.00806890192194,-51.862531553129784,-49.055852008847225,-50.727254469646034,-49.5316823289855,-50.419932611717684,-50.72561729716168,-50.675702565235454,-48.69010234453783,-49.77001521700362,-48.41097074112666,-50.666707536808595,-49.98211256555585,-49.3144264130747,-49.685619732645506,-51.001639121111204,-49.35461392554977,-49.822351482406596,-51.657183053460685,-49.40880890828879,-51.273135784047355,-49.76704427364268,-50.07022689989788,-48.96808068859531,-50.112331688537246,-52.220686716335194,-50.6743859081172,-50.42419523602971,-51.09331261300233,-50.60117075214506,-49.09368468750086,-49.15991893063266,-50.99232114966707,-50.198695773248105,-49.12575683976162,-48.15929169478752,-50.179044281348986,-50.76624242048175,-49.90162988565339,-49.87589099500827,-48.84879745860261,-49.66023306593065,-51.19872562417803,-49.084244745243296,-49.39039492371924,-51.550350613124344,-52.966730360297475,-50.05486330428696,-50.58869123779459,-49.303576345312514,-49.90512416302742,-49.2743000315199,-48.585585889122015,-50.11122900236171,-49.21498216890734,-50.31432231928547,-51.84200242746577,-48.530838499091686,-50.565981527162734,-49.83168744199987,-47.48160078798483,-49.66345148651366,-49.27567965874153,-50.11005437556752,-50.016896600028986,-51.464995231890995,-50.15086373283133,-49.387717935178976,-49.715161372340646,-49.68933272368261,-49.89393832191455,-50.876524477375206,-51.47974113154633,-49.25062203512902,-50.41630876826183,-49.37985271509884
455.5555555555556,-49.93058269827025,-51.00484957524914,-50.36524170250829,-52.57513726822422,-49.42001536155404,-50.70400673253145,-48.8599740780481,-49.39557903489057,-51.6471632787658,-49.251123302614225,-50.82814951600247,-49.366333819526496,-50.188608805607956,-50.336704243048395,-49.41791026094558,-49.69850173315167,-48.038187116609265,-48.763526731906204,-50.45329589395209,-52.07049863513924,-49.5385593281744,-51.212004150678354,-49.384556597977785,-50.47768600175909,-50.33152286168119,-48.05722175135229,-51.76804862889649,-48.89309770338751,-49.40866721395149,-50.43652511037906,-49.22149067423594,-49.72322713147751,-48.76546464273903,-50.444879779631556,-48.99871512750757,-48.00743174398684,-49.60674410764961,-49.64889003946438,-49.62326767255265,-51.22790131701411,-50.24093739302834,-49.36363689105341,-52.23570865577367,-51.865513484862966,-49.46609486422705,-48.73888218463366,-50.217326958629585,-49.0972436294538,-50.87181981760524,-50.16234239514366,-50.866360868721,-50.66708043500082,-49.22898917123615,-49.91559875282339,-50.38402998813617,-51.330486516594334,-51.05344640519542,-48.729906101078335,-49.15374036864306,-51.83772838972865,-50.74548891348613,-51.989371068709225,-52.575819729722824,-51.14517675204778,-48.23490184581555,-50.496724829283664,-48.32524995713766,-49.69695574678577,-50.01148967419043,-49.223518839411796,-50.2101246654524,-49.8468069209631,-51.09017315854504,-50.91914614005362,-51.09109289489793,-50.15220353638257,-52.36032041503343,-50.00906190732483,-48.55451056208346,-49.68219768050745,-50.672390282626964,-49.21497401042811,-51.08449381147593,-50.41018087805597,-48.08321069477241,-50.4124213253841,-50.66017932755471,-51.04340836301811,-49.84890139995843,-49.6175466358283,-50.90225154120266,-49.91044545099034,-50.579026405944056,-50.30162767466518,-49.045564673483476,-52.204279483628035,-49.972204879071256,-51.26222979030786,-50.32198337756083,-48.46442488966586
